Date,Broj redova,Polarity,Rezultat
2022-05-29 11:00:00,6,0.19588333333333333,0
2022-05-29 10:00:00,3,0.29664999999999997,1
2022-05-29 09:00:00,7,0.11292857142857143,0
2022-05-29 08:00:00,4,-0.1095625,0
2022-05-29 07:00:00,5,0.03612,0
2022-05-29 06:00:00,4,0.041162500000000005,0
2022-05-29 05:00:00,8,-0.0888125,0
2022-05-29 04:00:00,5,-0.14101,0
2022-05-29 03:00:00,7,0.09932857142857143,0
2022-05-29 02:00:00,9,0.07330555555555555,0
2022-05-29 01:00:00,5,0.12054000000000001,0
2022-05-29 00:00:00,8,0.06793125,0
2022-05-28 23:00:00,5,0.11804,0
2022-05-28 22:00:00,9,0.03462222222222222,0
2022-05-28 21:00:00,10,-0.11363000000000001,0
2022-05-28 20:00:00,7,-0.0837,0
2022-05-28 19:00:00,4,0.017349999999999997,0
2022-05-28 18:00:00,7,0.01842142857142857,0
2022-05-28 17:00:00,9,0.03675555555555555,0
2022-05-28 16:00:00,11,0.15762727272727273,0
2022-05-28 15:00:00,7,0.3289714285714286,1
2022-05-28 14:00:00,7,0.0782642857142857,0
2022-05-28 13:00:00,16,0.100065625,0
2022-05-28 12:00:00,2,0.0,0
2022-05-28 11:00:00,5,0.09787,0
2022-05-28 10:00:00,4,0.20502499999999999,0
2022-05-28 09:00:00,11,0.07531818181818181,0
2022-05-28 08:00:00,7,0.01232857142857142,0
2022-05-28 07:00:00,5,0.0,0
2022-05-28 06:00:00,4,0.311475,1
2022-05-28 05:00:00,3,0.3041666666666667,1
2022-05-28 04:00:00,11,-0.04366363636363636,0
2022-05-28 03:00:00,5,0.228,0
2022-05-28 02:00:00,10,0.0464,0
2022-05-28 01:00:00,13,0.1027,0
2022-05-28 00:00:00,5,0.2753,1
2022-05-27 23:00:00,4,0.05785,0
2022-05-27 22:00:00,11,-0.009227272727272735,0
2022-05-27 21:00:00,8,0.27530625000000003,1
2022-05-27 20:00:00,7,-0.07289999999999999,0
2022-05-27 19:00:00,6,0.024741666666666662,0
2022-05-27 18:00:00,9,0.3178944444444444,1
2022-05-27 17:00:00,10,0.06034000000000001,0
2022-05-27 16:00:00,6,0.09959166666666665,0
2022-05-27 15:00:00,5,-0.0032199999999999785,0
2022-05-27 14:00:00,9,0.14245,0
2022-05-27 13:00:00,11,0.05736818181818181,0
2022-05-27 12:00:00,6,0.032583333333333325,0
2022-05-27 11:00:00,6,0.11308333333333334,0
2022-05-27 10:00:00,4,0.20185,0
2022-05-27 09:00:00,7,0.06469285714285715,0
2022-05-27 08:00:00,5,-0.1424,0
2022-05-27 07:00:00,4,0.2119875,0
2022-05-27 06:00:00,4,0.29357500000000003,1
2022-05-27 05:00:00,14,0.12914285714285714,0
2022-05-27 04:00:00,7,0.1115,0
2022-05-27 03:00:00,7,0.21016428571428572,0
2022-05-27 02:00:00,4,-0.059800000000000006,0
2022-05-27 01:00:00,3,0.030666666666666658,0
2022-05-27 00:00:00,16,-0.024740625000000006,0
2022-05-26 23:00:00,3,-0.03426666666666667,0
2022-05-26 22:00:00,5,0.47369,1
2022-05-26 21:00:00,9,0.043838888888888886,0
2022-05-26 20:00:00,4,-0.168475,0
2022-05-26 19:00:00,12,0.02945416666666667,0
2022-05-26 18:00:00,12,0.14915833333333334,0
2022-05-26 17:00:00,9,0.35840555555555553,1
2022-05-26 16:00:00,12,0.18763333333333335,0
2022-05-26 15:00:00,8,-0.0703125,0
2022-05-26 14:00:00,9,0.10241666666666667,0
2022-05-26 13:00:00,13,0.062380769230769226,0
2022-05-26 12:00:00,11,0.07272272727272727,0
2022-05-26 11:00:00,7,0.0638857142857143,0
2022-05-26 10:00:00,13,0.09141538461538462,0
2022-05-26 09:00:00,7,0.0843,0
2022-05-26 08:00:00,8,0.265275,0
2022-05-26 07:00:00,6,0.03191666666666667,0
2022-05-26 06:00:00,6,0.10335833333333334,0
2022-05-26 05:00:00,4,0.5407625,1
2022-05-26 04:00:00,5,0.10928,0
2022-05-26 03:00:00,7,0.42214285714285715,1
2022-05-26 02:00:00,5,0.07557,0
2022-05-26 01:00:00,8,0.1502625,0
2022-05-26 00:00:00,5,-0.08394000000000001,0
2022-05-25 23:00:00,6,0.11984166666666667,0
2022-05-25 22:00:00,5,0.2447,0
2022-05-25 21:00:00,6,0.08564999999999999,0
2022-05-25 20:00:00,6,0.3371166666666667,1
2022-05-25 19:00:00,10,0.18950999999999998,0
2022-05-25 18:00:00,14,0.10774642857142858,0
2022-05-25 17:00:00,15,0.10728666666666667,0
2022-05-25 16:00:00,14,0.3661214285714286,1
2022-05-25 15:00:00,9,0.33638888888888885,1
2022-05-25 14:00:00,11,0.13877272727272727,0
2022-05-25 13:00:00,15,0.06053999999999999,0
2022-05-25 12:00:00,8,0.30175,1
2022-05-25 11:00:00,9,0.11203333333333333,0
2022-05-25 10:00:00,6,-0.08405833333333333,0
2022-05-25 09:00:00,4,0.021124999999999977,0
2022-05-25 08:00:00,4,0.012137499999999996,0
2022-05-25 07:00:00,4,0.0931875,0
2022-05-25 06:00:00,8,0.04470625000000001,0
2022-05-25 05:00:00,3,-0.042666666666666665,0
2022-05-25 04:00:00,6,0.07543333333333332,0
2022-05-25 03:00:00,5,0.3408,1
2022-05-25 02:00:00,5,0.09705,0
2022-05-25 01:00:00,5,-0.06777999999999999,0
2022-05-25 00:00:00,9,0.17730555555555555,0
2022-05-24 23:00:00,6,0.09914166666666667,0
2022-05-24 22:00:00,2,-0.343375,-1
2022-05-24 21:00:00,7,0.047599999999999996,0
2022-05-24 20:00:00,7,0.07160714285714286,0
2022-05-24 19:00:00,10,0.017144999999999997,0
2022-05-24 18:00:00,6,0.4751666666666667,1
2022-05-24 17:00:00,10,0.10796,0
2022-05-24 16:00:00,11,0.2876772727272727,1
2022-05-24 15:00:00,9,0.049194444444444436,0
2022-05-24 14:00:00,2,-0.2997,-1
2022-05-24 13:00:00,8,0.37064375,1
2022-05-24 12:00:00,6,0.17601666666666668,0
2022-05-24 11:00:00,5,0.28662,1
2022-05-24 10:00:00,5,0.021179999999999997,0
2022-05-24 09:00:00,3,0.21616666666666667,0
2022-05-24 08:00:00,6,0.18980833333333333,0
2022-05-24 07:00:00,11,-0.09605454545454546,0
2022-05-24 06:00:00,4,0.0191375,0
2022-05-24 05:00:00,7,0.13595714285714286,0
2022-05-24 04:00:00,2,0.2429,0
2022-05-24 03:00:00,14,0.021932142857142855,0
2022-05-24 02:00:00,6,0.10096666666666668,0
2022-05-24 01:00:00,11,0.023409090909090907,0
2022-05-24 00:00:00,14,0.05868214285714285,0
2022-05-23 23:00:00,9,0.10583888888888889,0
2022-05-23 22:00:00,4,0.33277500000000004,1
2022-05-23 21:00:00,12,0.10178333333333332,0
2022-05-23 20:00:00,6,0.44305,1
2022-05-23 19:00:00,7,0.007149999999999994,0
2022-05-23 18:00:00,7,0.40677857142857143,1
2022-05-23 17:00:00,5,0.0034399999999999986,0
2022-05-23 16:00:00,15,0.02741333333333333,0
2022-05-23 15:00:00,11,0.20872727272727273,0
2022-05-23 14:00:00,8,-0.14075,0
2022-05-23 13:00:00,8,-0.11049374999999999,0
2022-05-23 12:00:00,9,0.14215,0
2022-05-23 11:00:00,7,0.3056714285714286,1
2022-05-23 10:00:00,6,0.229875,0
2022-05-23 09:00:00,9,0.3471777777777778,1
2022-05-23 08:00:00,6,-0.08944166666666666,0
2022-05-23 07:00:00,5,0.33412,1
2022-05-23 06:00:00,6,0.34373333333333334,1
2022-05-23 05:00:00,4,0.0193,0
2022-05-23 04:00:00,6,0.005133333333333341,0
2022-05-23 03:00:00,4,0.09545,0
2022-05-23 02:00:00,3,0.05103333333333334,0
2022-05-23 01:00:00,13,-0.12907692307692306,0
2022-05-23 00:00:00,11,0.1958318181818182,0
2022-05-22 23:00:00,2,0.172925,0
2022-05-22 22:00:00,9,0.26483333333333337,0
2022-05-22 21:00:00,10,-0.017189999999999993,0
2022-05-22 20:00:00,13,0.04643846153846154,0
2022-05-22 19:00:00,13,0.22543846153846153,0
2022-05-22 18:00:00,21,-0.05893333333333334,0
2022-05-22 17:00:00,7,0.3006142857142857,1
2022-05-22 16:00:00,7,0.1674857142857143,0
2022-05-22 15:00:00,9,0.42841111111111113,1
2022-05-22 14:00:00,10,0.09899999999999999,0
2022-05-22 13:00:00,9,0.14187222222222223,0
2022-05-22 12:00:00,7,-0.12261428571428572,0
2022-05-22 11:00:00,7,0.10882857142857143,0
2022-05-22 10:00:00,4,-0.079875,0
2022-05-22 09:00:00,11,0.15166363636363636,0
2022-05-22 08:00:00,6,0.46271666666666667,1
2022-05-22 07:00:00,3,0.06618333333333333,0
2022-05-22 06:00:00,5,0.23032,0
2022-05-22 05:00:00,5,0.014199999999999999,0
2022-05-22 04:00:00,6,0.3596166666666667,1
2022-05-22 03:00:00,1,0.6696,1
2022-05-22 02:00:00,7,-0.09238571428571428,0
2022-05-22 01:00:00,2,0.1101,0
2022-05-22 00:00:00,3,-0.34281666666666666,-1
2022-05-21 23:00:00,7,0.2155142857142857,0
2022-05-21 22:00:00,10,0.129115,0
2022-05-21 21:00:00,9,0.15633333333333332,0
2022-05-21 20:00:00,10,0.18784,0
2022-05-21 19:00:00,7,-0.11310714285714286,0
2022-05-21 18:00:00,18,0.15907777777777776,0
2022-05-21 17:00:00,19,0.17276842105263157,0
2022-05-21 16:00:00,12,0.07154583333333334,0
2022-05-21 15:00:00,12,0.14425833333333332,0
2022-05-21 14:00:00,9,-0.042083333333333334,0
2022-05-21 13:00:00,5,0.25101,0
2022-05-21 12:00:00,3,-0.20586666666666667,0
2022-05-21 11:00:00,4,0.083175,0
2022-05-21 10:00:00,6,-0.001683333333333333,0
2022-05-21 09:00:00,6,-0.02028333333333333,0
2022-05-21 08:00:00,10,0.08937500000000001,0
2022-05-21 07:00:00,6,0.07866666666666666,0
2022-05-21 06:00:00,6,0.07740833333333334,0
2022-05-21 05:00:00,6,0.10415,0
2022-05-21 04:00:00,8,0.2547875,0
2022-05-21 03:00:00,5,0.058249999999999996,0
2022-05-21 02:00:00,1,0.4404,1
2022-05-21 01:00:00,2,0.228775,0
2022-05-21 00:00:00,8,0.16285624999999998,0
2022-05-20 23:00:00,10,0.08869,0
2022-05-20 22:00:00,7,0.07807142857142858,0
2022-05-20 21:00:00,12,0.15642916666666667,0
2022-05-20 20:00:00,7,-0.0030571428571428533,0
2022-05-20 19:00:00,10,0.11492999999999999,0
2022-05-20 18:00:00,9,0.18442777777777777,0
2022-05-20 17:00:00,15,0.11279,0
2022-05-20 16:00:00,8,0.17221875,0
2022-05-20 15:00:00,6,0.04716666666666666,0
2022-05-20 14:00:00,6,0.0012083333333333297,0
2022-05-20 13:00:00,9,0.016216666666666674,0
2022-05-20 12:00:00,4,0.105375,0
2022-05-20 11:00:00,7,0.10965714285714286,0
2022-05-20 10:00:00,4,0.0,0
2022-05-20 09:00:00,8,-0.154175,0
2022-05-20 08:00:00,13,-0.1768923076923077,0
2022-05-20 07:00:00,5,0.10300000000000001,0
2022-05-20 06:00:00,7,0.13294285714285714,0
2022-05-20 05:00:00,5,0.08036,0
2022-05-20 04:00:00,4,0.19079999999999997,0
2022-05-20 03:00:00,7,0.17173571428571427,0
2022-05-20 02:00:00,7,0.20113571428571428,0
2022-05-20 01:00:00,8,0.2399125,0
2022-05-20 00:00:00,13,0.08101538461538461,0
2022-05-19 23:00:00,5,0.19103,0
2022-05-19 22:00:00,6,0.18299166666666666,0
2022-05-19 21:00:00,6,0.12676666666666667,0
2022-05-19 20:00:00,12,0.16316666666666668,0
2022-05-19 19:00:00,10,0.10507999999999999,0
2022-05-19 18:00:00,10,0.18287,0
2022-05-19 17:00:00,5,-0.04209,0
2022-05-19 16:00:00,11,0.1926909090909091,0
2022-05-19 15:00:00,11,0.04499090909090909,0
2022-05-19 14:00:00,13,0.06411538461538462,0
2022-05-19 13:00:00,8,0.002450000000000001,0
2022-05-19 12:00:00,10,0.134825,0
2022-05-19 11:00:00,7,0.15762857142857142,0
2022-05-19 10:00:00,5,0.16892,0
2022-05-19 09:00:00,6,0.09026666666666666,0
2022-05-19 08:00:00,6,0.18845,0
2022-05-19 07:00:00,8,0.27188124999999996,1
2022-05-19 06:00:00,5,0.19142,0
2022-05-19 05:00:00,11,0.07609090909090908,0
2022-05-19 04:00:00,2,0.23115000000000002,0
2022-05-19 03:00:00,5,0.17325,0
2022-05-19 02:00:00,9,0.40360555555555555,1
2022-05-19 01:00:00,4,0.070175,0
2022-05-19 00:00:00,5,0.22166,0
2022-05-18 23:00:00,9,0.0388111111111111,0
2022-05-18 22:00:00,9,-0.07621111111111112,0
2022-05-18 21:00:00,18,0.180825,0
2022-05-18 20:00:00,7,-0.14927142857142855,0
2022-05-18 19:00:00,14,0.18772142857142857,0
2022-05-18 18:00:00,8,0.15543125000000002,0
2022-05-18 17:00:00,11,0.2732818181818182,1
2022-05-18 16:00:00,18,-0.056030555555555556,0
2022-05-18 15:00:00,18,-0.04671666666666666,0
2022-05-18 14:00:00,11,-0.21926363636363636,0
2022-05-18 13:00:00,8,0.179625,0
2022-05-18 12:00:00,8,0.175525,0
2022-05-18 11:00:00,8,-0.030474999999999995,0
2022-05-18 10:00:00,6,-0.09389166666666668,0
2022-05-18 09:00:00,6,0.15185833333333332,0
2022-05-18 08:00:00,12,-0.05352083333333333,0
2022-05-18 07:00:00,8,0.1809625,0
2022-05-18 06:00:00,4,0.21685,0
2022-05-18 05:00:00,8,-0.04388750000000001,0
2022-05-18 04:00:00,7,-0.003914285714285727,0
2022-05-18 03:00:00,7,0.1443142857142857,0
2022-05-18 02:00:00,9,-0.030633333333333332,0
2022-05-18 01:00:00,6,0.06345833333333334,0
2022-05-18 00:00:00,9,0.09052777777777779,0
2022-05-17 23:00:00,2,0.2807,1
2022-05-17 22:00:00,7,0.0032142857142857134,0
2022-05-17 21:00:00,7,0.10775714285714286,0
2022-05-17 20:00:00,8,0.12695,0
2022-05-17 19:00:00,7,0.10727857142857143,0
2022-05-17 18:00:00,18,0.09558333333333334,0
2022-05-17 17:00:00,18,0.17088333333333333,0
2022-05-17 16:00:00,7,0.15214285714285714,0
2022-05-17 15:00:00,11,0.06374090909090908,0
2022-05-17 14:00:00,12,-0.09235833333333333,0
2022-05-17 13:00:00,7,0.14257142857142857,0
2022-05-17 12:00:00,4,0.225925,0
2022-05-17 11:00:00,7,0.023542857142857136,0
2022-05-17 10:00:00,4,-0.0625,0
2022-05-17 09:00:00,6,0.29375,1
2022-05-17 08:00:00,6,0.09425,0
2022-05-17 07:00:00,6,0.29485833333333333,1
2022-05-17 06:00:00,9,0.033377777777777784,0
2022-05-17 05:00:00,5,-0.08213999999999999,0
2022-05-17 04:00:00,8,0.051575,0
2022-05-17 03:00:00,5,0.0982,0
2022-05-17 02:00:00,8,0.13755,0
2022-05-17 01:00:00,6,-0.10955,0
2022-05-17 00:00:00,6,0.11562499999999999,0
2022-05-16 23:00:00,8,0.4129625,1
2022-05-16 22:00:00,7,-0.05163571428571429,0
2022-05-16 21:00:00,8,0.0009874999999999988,0
2022-05-16 20:00:00,9,0.16536666666666666,0
2022-05-16 19:00:00,20,0.09867250000000001,0
2022-05-16 18:00:00,9,0.10501111111111111,0
2022-05-16 17:00:00,12,0.06055833333333334,0
2022-05-16 16:00:00,10,0.13713,0
2022-05-16 15:00:00,10,-0.029005,0
2022-05-16 14:00:00,16,0.065175,0
2022-05-16 13:00:00,7,0.21780714285714287,0
2022-05-16 12:00:00,7,0.20638571428571428,0
2022-05-16 11:00:00,11,0.06284545454545455,0
2022-05-16 10:00:00,7,0.11122142857142857,0
2022-05-16 09:00:00,5,0.10517,0
2022-05-16 08:00:00,5,-0.09534000000000001,0
2022-05-16 07:00:00,6,-0.039250000000000014,0
2022-05-16 06:00:00,10,0.170715,0
2022-05-16 05:00:00,4,0.1455125,0
2022-05-16 04:00:00,2,0.19125,0
2022-05-16 03:00:00,8,0.03670625000000001,0
2022-05-16 02:00:00,9,0.32663333333333333,1
2022-05-16 01:00:00,5,-0.15321,0
2022-05-16 00:00:00,11,0.15694545454545453,0
2022-05-15 23:00:00,5,0.14279999999999998,0
2022-05-15 22:00:00,7,0.02208571428571429,0
2022-05-15 21:00:00,16,0.12845625,0
2022-05-15 20:00:00,5,0.29034,1
2022-05-15 19:00:00,5,-0.24652,0
2022-05-15 18:00:00,17,0.12666470588235293,0
2022-05-15 17:00:00,20,-0.013197499999999997,0
2022-05-15 16:00:00,12,-0.035820833333333336,0
2022-05-15 15:00:00,12,-0.023583333333333338,0
2022-05-15 14:00:00,11,-0.022018181818181822,0
2022-05-15 13:00:00,6,0.27193333333333336,1
2022-05-15 12:00:00,6,-0.11915,0
2022-05-15 11:00:00,9,0.020455555555555557,0
2022-05-15 10:00:00,11,0.10189999999999999,0
2022-05-15 09:00:00,9,-0.18396666666666667,0
2022-05-15 08:00:00,9,0.1059,0
2022-05-15 07:00:00,8,0.17386875,0
2022-05-15 06:00:00,11,0.13241363636363637,0
2022-05-15 05:00:00,5,0.00401,0
2022-05-15 04:00:00,8,0.15745625,0
2022-05-15 03:00:00,7,0.20452857142857145,0
2022-05-15 02:00:00,7,0.025678571428571436,0
2022-05-15 01:00:00,5,0.045590000000000006,0
2022-05-15 00:00:00,7,0.2809285714285714,1
2022-05-14 23:00:00,8,0.09898125,0
2022-05-14 22:00:00,12,-0.009687499999999995,0
2022-05-14 21:00:00,16,0.0778125,0
2022-05-14 20:00:00,5,-0.020440000000000003,0
2022-05-14 19:00:00,10,0.08422,0
2022-05-14 18:00:00,6,-0.0042250000000000065,0
2022-05-14 17:00:00,11,0.13223636363636362,0
2022-05-14 16:00:00,5,0.3374,1
2022-05-14 15:00:00,6,-0.006783333333333326,0
2022-05-14 14:00:00,9,0.05470555555555556,0
2022-05-14 13:00:00,10,-0.047525,0
2022-05-14 12:00:00,6,0.1939,0
2022-05-14 11:00:00,4,0.10452499999999999,0
2022-05-14 10:00:00,5,0.010699999999999998,0
2022-05-14 09:00:00,6,-0.00037500000000000033,0
2022-05-14 08:00:00,4,0.1106,0
2022-05-14 07:00:00,6,0.10843333333333333,0
2022-05-14 06:00:00,8,0.09905,0
2022-05-14 05:00:00,11,0.11242272727272727,0
2022-05-14 04:00:00,9,-0.06579444444444445,0
2022-05-14 03:00:00,9,0.010350000000000014,0
2022-05-14 02:00:00,15,-0.009619999999999997,0
2022-05-14 01:00:00,10,0.122655,0
2022-05-14 00:00:00,8,0.1033875,0
2022-05-13 23:00:00,7,0.08748571428571429,0
2022-05-13 22:00:00,10,0.07540000000000001,0
2022-05-13 21:00:00,20,0.1745125,0
2022-05-13 20:00:00,8,0.078475,0
2022-05-13 19:00:00,15,0.0021066666666666677,0
2022-05-13 18:00:00,13,0.14236538461538462,0
2022-05-13 17:00:00,19,-0.019584210526315787,0
2022-05-13 16:00:00,25,0.117922,0
2022-05-13 15:00:00,12,0.08537083333333334,0
2022-05-13 14:00:00,13,0.10349230769230769,0
2022-05-13 13:00:00,11,0.04646363636363637,0
2022-05-13 12:00:00,9,0.14464444444444446,0
2022-05-13 11:00:00,12,0.03480833333333334,0
2022-05-13 10:00:00,7,0.024721428571428568,0
2022-05-13 09:00:00,10,0.18310500000000002,0
2022-05-13 08:00:00,10,0.006889999999999998,0
2022-05-13 07:00:00,10,0.00616,0
2022-05-13 06:00:00,6,0.2197,0
2022-05-13 05:00:00,7,0.04720714285714286,0
2022-05-13 04:00:00,17,-0.10517941176470588,0
2022-05-13 03:00:00,14,0.09115357142857142,0
2022-05-13 02:00:00,13,0.16631923076923077,0
2022-05-13 01:00:00,16,0.15310625,0
2022-05-13 00:00:00,14,-0.04052499999999999,0
2022-05-12 23:00:00,15,0.12787333333333334,0
2022-05-12 22:00:00,18,-0.05513055555555555,0
2022-05-12 21:00:00,8,-0.0462375,0
2022-05-12 20:00:00,23,-0.0015173913043478255,0
2022-05-12 19:00:00,15,0.10364666666666666,0
2022-05-12 18:00:00,8,0.09511875,0
2022-05-12 17:00:00,16,-0.08576875,0
2022-05-12 16:00:00,14,0.18737142857142858,0
2022-05-12 15:00:00,21,0.1093547619047619,0
2022-05-12 14:00:00,22,0.15733181818181818,0
2022-05-12 13:00:00,15,0.09983000000000002,0
2022-05-12 12:00:00,14,-0.004124999999999998,0
2022-05-12 11:00:00,18,0.08028888888888888,0
2022-05-12 10:00:00,18,0.05077777777777778,0
2022-05-12 09:00:00,20,0.11655499999999999,0
2022-05-12 08:00:00,25,0.025200000000000004,0
2022-05-12 07:00:00,21,0.10955238095238096,0
2022-05-12 06:00:00,22,0.004806818181818191,0
2022-05-12 05:00:00,15,0.08508,0
2022-05-12 04:00:00,12,0.029733333333333334,0
2022-05-12 03:00:00,15,0.11818333333333333,0
2022-05-12 02:00:00,6,-0.01826666666666668,0
2022-05-12 01:00:00,14,0.20975,0
2022-05-12 00:00:00,15,0.022179999999999995,0
2022-05-11 23:00:00,20,-0.011037499999999999,0
2022-05-11 22:00:00,23,0.008945652173913046,0
2022-05-11 21:00:00,19,0.027492105263157894,0
2022-05-11 20:00:00,18,0.04794444444444444,0
2022-05-11 19:00:00,11,0.16675,0
2022-05-11 18:00:00,23,-0.05039999999999999,0
2022-05-11 17:00:00,17,0.11795,0
2022-05-11 16:00:00,15,0.04286333333333333,0
2022-05-11 15:00:00,19,-0.022610526315789466,0
2022-05-11 14:00:00,28,0.10455357142857143,0
2022-05-11 13:00:00,22,0.11690227272727273,0
2022-05-11 12:00:00,8,0.1423125,0
2022-05-11 11:00:00,9,-0.19641111111111112,0
2022-05-11 10:00:00,12,-0.12090833333333333,0
2022-05-11 09:00:00,9,0.13372222222222224,0
2022-05-11 08:00:00,6,-0.14228333333333332,0
2022-05-11 07:00:00,7,0.030071428571428575,0
2022-05-11 06:00:00,5,-0.07928,0
2022-05-11 05:00:00,7,-0.07292857142857143,0
2022-05-11 04:00:00,8,0.16291250000000002,0
2022-05-11 03:00:00,7,-0.0209,0
2022-05-11 02:00:00,19,-0.007639473684210523,0
2022-05-11 01:00:00,10,0.14521,0
2022-05-11 00:00:00,10,0.14238,0
2022-05-10 23:00:00,16,-0.10545,0
2022-05-10 22:00:00,5,0.24258000000000002,0
2022-05-10 21:00:00,7,0.13210714285714284,0
2022-05-10 20:00:00,8,0.1267,0
2022-05-10 19:00:00,21,-0.0479,0
2022-05-10 18:00:00,13,0.06596153846153846,0
2022-05-10 17:00:00,17,0.06548235294117648,0
2022-05-10 16:00:00,6,0.09428333333333333,0
2022-05-10 15:00:00,5,0.23393999999999998,0
2022-05-10 14:00:00,10,-0.086375,0
2022-05-10 13:00:00,12,0.22389166666666666,0
2022-05-10 12:00:00,16,-0.053084374999999996,0
2022-05-10 11:00:00,14,0.08787857142857143,0
2022-05-10 10:00:00,11,0.028909090909090905,0
2022-05-10 09:00:00,9,0.06861111111111111,0
2022-05-10 08:00:00,7,0.2581142857142857,0
2022-05-10 07:00:00,12,-0.002308333333333331,0
2022-05-10 06:00:00,3,-0.15293333333333334,0
2022-05-10 05:00:00,13,-0.07555769230769231,0
2022-05-10 04:00:00,9,-0.1084,0
2022-05-10 03:00:00,17,0.2909205882352941,1
2022-05-10 02:00:00,13,0.07796923076923076,0
2022-05-10 01:00:00,20,0.0324425,0
2022-05-10 00:00:00,14,0.07663928571428572,0
2022-05-09 23:00:00,10,0.076335,0
2022-05-09 22:00:00,14,0.1134,0
2022-05-09 21:00:00,18,0.03626944444444445,0
2022-05-09 20:00:00,24,-0.015487499999999998,0
2022-05-09 19:00:00,19,0.08147894736842105,0
2022-05-09 18:00:00,15,0.09732333333333333,0
2022-05-09 17:00:00,12,0.11992083333333334,0
2022-05-09 16:00:00,16,-0.161515625,0
2022-05-09 15:00:00,16,0.1711125,0
2022-05-09 14:00:00,18,0.04847222222222222,0
2022-05-09 13:00:00,12,0.25332083333333333,0
2022-05-09 12:00:00,8,0.38276875,1
2022-05-09 11:00:00,14,0.02604285714285714,0
2022-05-09 10:00:00,11,0.2851,1
2022-05-09 09:00:00,4,-0.13871250000000002,0
2022-05-09 08:00:00,5,0.10534,0
2022-05-09 07:00:00,11,0.07872727272727272,0
2022-05-09 06:00:00,6,0.20951666666666668,0
2022-05-09 05:00:00,8,0.34642500000000004,1
2022-05-09 04:00:00,10,0.10595,0
2022-05-09 03:00:00,5,0.11907999999999999,0
2022-05-09 02:00:00,5,0.15568,0
2022-05-09 01:00:00,9,0.033666666666666664,0
2022-05-09 00:00:00,4,0.21795000000000003,0
2022-05-08 23:00:00,8,0.08965624999999999,0
2022-05-08 22:00:00,9,0.04243333333333332,0
2022-05-08 21:00:00,9,0.30058333333333337,1
2022-05-08 20:00:00,12,0.10941666666666668,0
2022-05-08 19:00:00,11,0.31939545454545454,1
2022-05-08 18:00:00,12,0.1332625,0
2022-05-08 17:00:00,11,0.23043636363636363,0
2022-05-08 16:00:00,12,0.10367083333333334,0
2022-05-08 15:00:00,6,0.19566666666666666,0
2022-05-08 14:00:00,11,0.20454090909090908,0
2022-05-08 13:00:00,5,0.26932,0
2022-05-08 12:00:00,8,0.19881875,0
2022-05-08 11:00:00,5,0.12140999999999999,0
2022-05-08 10:00:00,6,0.29715,1
2022-05-08 09:00:00,3,0.0,0
2022-05-08 08:00:00,9,0.15008333333333335,0
2022-05-08 07:00:00,13,0.07588076923076922,0
2022-05-08 06:00:00,5,0.33816999999999997,1
2022-05-08 05:00:00,6,0.3517416666666667,1
2022-05-08 04:00:00,6,0.13396666666666665,0
2022-05-08 03:00:00,8,0.18091875000000002,0
2022-05-08 02:00:00,6,0.056816666666666675,0
2022-05-08 01:00:00,8,0.052412499999999994,0
2022-05-08 00:00:00,12,0.01622083333333333,0
2022-05-07 23:00:00,4,0.00965,0
2022-05-07 22:00:00,5,0.07224,0
2022-05-07 21:00:00,9,0.15706666666666666,0
2022-05-07 20:00:00,6,0.0702,0
2022-05-07 19:00:00,9,0.11862222222222223,0
2022-05-07 18:00:00,9,0.06442222222222223,0
2022-05-07 17:00:00,9,0.19525555555555554,0
2022-05-07 16:00:00,1,0.0,0
2022-05-07 15:00:00,6,0.01950833333333334,0
2022-05-07 14:00:00,5,0.21828999999999998,0
2022-05-07 13:00:00,5,0.0422,0
2022-05-07 12:00:00,4,-0.1101,0
2022-05-07 11:00:00,4,0.0723125,0
2022-05-07 10:00:00,8,-0.0345625,0
2022-05-07 09:00:00,8,0.1573,0
2022-05-07 08:00:00,6,0.003191666666666662,0
2022-05-07 07:00:00,9,0.08708333333333333,0
2022-05-07 06:00:00,4,0.528125,1
2022-05-07 05:00:00,7,0.24019285714285712,0
2022-05-07 04:00:00,8,0.267975,0
2022-05-07 03:00:00,8,0.1646125,0
2022-05-07 02:00:00,8,0.293825,1
2022-05-07 01:00:00,7,-0.34077142857142856,-1
2022-05-07 00:00:00,6,0.20807499999999998,0
2022-05-06 23:00:00,5,0.033440000000000004,0
2022-05-06 22:00:00,15,0.19859666666666667,0
2022-05-06 21:00:00,11,0.19126818181818184,0
2022-05-06 20:00:00,13,0.04526923076923078,0
2022-05-06 19:00:00,8,-0.12197499999999999,0
2022-05-06 18:00:00,12,0.124575,0
2022-05-06 17:00:00,8,0.09545,0
2022-05-06 16:00:00,16,0.1946125,0
2022-05-06 15:00:00,17,0.06341176470588235,0
2022-05-06 14:00:00,13,0.08609615384615385,0
2022-05-06 13:00:00,3,0.29309999999999997,1
2022-05-06 12:00:00,8,0.027374999999999993,0
2022-05-06 11:00:00,9,0.24753333333333333,0
2022-05-06 10:00:00,7,0.18707142857142858,0
2022-05-06 09:00:00,7,0.27722142857142856,1
2022-05-06 08:00:00,8,0.1483625,0
2022-05-06 07:00:00,10,0.28015,1
2022-05-06 06:00:00,8,0.2512375,0
2022-05-06 05:00:00,5,0.18331999999999998,0
